timestamp,count,event_type
38420990,4221295,sync_qpc_time
38421249,4221295,cpu_time
38504358,4221296,sync_qpc_time
38504593,4221296,cpu_time
38587691,4221297,sync_qpc_time
38587975,4221297,cpu_time
38671040,4221298,sync_qpc_time
38671333,4221298,cpu_time
38754336,4221299,sync_qpc_time
38754557,4221299,cpu_time
38837729,4221300,sync_qpc_time
38838031,4221300,cpu_time
38921029,4221301,sync_qpc_time
38921237,4221301,cpu_time
39004419,4221302,sync_qpc_time
39004703,4221302,cpu_time
39087750,4221303,sync_qpc_time
39087979,4221303,cpu_time
39171110,4221304,sync_qpc_time
39171385,4221304,cpu_time
39254427,4221305,sync_qpc_time
39255062,4221305,cpu_time
39337807,4221306,sync_qpc_time
39338458,4221306,cpu_time
39421162,4221307,sync_qpc_time
39421431,4221307,cpu_time
39504455,4221308,sync_qpc_time
39504687,4221308,cpu_time
39587888,4221309,sync_qpc_time
39588171,4221309,cpu_time
39671142,4221310,sync_qpc_time
39671359,4221310,cpu_time
39754602,4221311,sync_qpc_time
39754875,4221311,cpu_time
39837834,4221312,sync_qpc_time
39838065,4221312,cpu_time
39921268,4221313,sync_qpc_time
39921587,4221313,cpu_time
40004543,4221314,sync_qpc_time
40004801,4221314,cpu_time
40087951,4221315,sync_qpc_time
40088246,4221315,cpu_time
40171278,4221316,sync_qpc_time
40171566,4221316,cpu_time
40254679,4221317,sync_qpc_time
40254975,4221317,cpu_time
40337978,4221318,sync_qpc_time
40338295,4221318,cpu_time
40421259,4221319,sync_qpc_time
40421469,4221319,cpu_time
40504679,4221320,sync_qpc_time
40504958,4221320,cpu_time
40587913,4221321,sync_qpc_time
40588127,4221321,cpu_time
40671329,4221322,sync_qpc_time
40671585,4221322,cpu_time
40754686,4221323,sync_qpc_time
40754945,4221323,cpu_time
40838047,4221324,sync_qpc_time
40838321,4221324,cpu_time
40921388,4221325,sync_qpc_time
40921654,4221325,cpu_time
41004680,4221326,sync_qpc_time
41004914,4221326,cpu_time
41088069,4221327,sync_qpc_time
41088385,4221327,cpu_time
41171375,4221328,sync_qpc_time
41171601,4221328,cpu_time
41254790,4221329,sync_qpc_time
41255083,4221329,cpu_time
41338164,4221330,sync_qpc_time
41338516,4221330,cpu_time
41421479,4221331,sync_qpc_time
41421779,4221331,cpu_time
41504802,4221332,sync_qpc_time
41505059,4221332,cpu_time
41588162,4221333,sync_qpc_time
41588444,4221333,cpu_time
41671492,4221334,sync_qpc_time
41671747,4221334,cpu_time
41754833,4221335,sync_qpc_time
41755069,4221335,cpu_time
41838236,4221336,sync_qpc_time
41839180,4221336,cpu_time
41921546,4221337,sync_qpc_time
41921826,4221337,cpu_time
42004897,4221338,sync_qpc_time
42005177,4221338,cpu_time
42088203,4221339,sync_qpc_time
42088431,4221339,cpu_time
42171574,4221340,sync_qpc_time
42171855,4221340,cpu_time
42254894,4221341,sync_qpc_time
42255129,4221341,cpu_time
42338259,4221342,sync_qpc_time
42338531,4221342,cpu_time
42421564,4221343,sync_qpc_time
42421790,4221343,cpu_time
42504887,4221344,sync_qpc_time
42505313,4221344,cpu_time
42588288,4221345,sync_qpc_time
42588523,4221345,cpu_time
42671698,4221346,sync_qpc_time
42671955,4221346,cpu_time
42755033,4221347,sync_qpc_time
42755311,4221347,cpu_time
42838289,4221348,sync_qpc_time
42838502,4221348,cpu_time
42921683,4221349,sync_qpc_time
42921952,4221349,cpu_time
43005027,4221350,sync_qpc_time
43005244,4221350,cpu_time
43088414,4221351,sync_qpc_time
43088699,4221351,cpu_time
43171686,4221352,sync_qpc_time
43171914,4221352,cpu_time
43255085,4221353,sync_qpc_time
43255616,4221353,cpu_time
43338409,4221354,sync_qpc_time
43338687,4221354,cpu_time
43421697,4221355,sync_qpc_time
43421909,4221355,cpu_time
43505124,4221356,sync_qpc_time
43505911,4221356,cpu_time
43588433,4221357,sync_qpc_time
43588666,4221357,cpu_time
43671761,4221358,sync_qpc_time
43672011,4221358,cpu_time
43755119,4221359,sync_qpc_time
43755299,4221359,cpu_time
43838487,4221360,sync_qpc_time
43838801,4221360,cpu_time
43921815,4221361,sync_qpc_time
43922112,4221361,cpu_time
44005164,4221362,sync_qpc_time
44005417,4221362,cpu_time
44088503,4221363,sync_qpc_time
44088764,4221363,cpu_time
44171821,4221364,sync_qpc_time
44172055,4221364,cpu_time
44255261,4221365,sync_qpc_time
44256099,4221365,cpu_time
44338553,4221366,sync_qpc_time
44338782,4221366,cpu_time
44421972,4221367,sync_qpc_time
44422283,4221367,cpu_time
44505225,4221368,sync_qpc_time
44505440,4221368,cpu_time
44588609,4221369,sync_qpc_time
44588905,4221369,cpu_time
44671907,4221370,sync_qpc_time
44672125,4221370,cpu_time
44755321,4221371,sync_qpc_time
44755651,4221371,cpu_time
44838649,4221372,sync_qpc_time
44838924,4221372,cpu_time
44921980,4221373,sync_qpc_time
44922249,4221373,cpu_time
45005341,4221374,sync_qpc_time
45005846,4221374,cpu_time
45088633,4221375,sync_qpc_time
45088888,4221375,cpu_time
45172003,4221376,sync_qpc_time
45172746,4221376,cpu_time
45255355,4221377,sync_qpc_time
45255553,4221377,cpu_time
45338753,4221378,sync_qpc_time
45339026,4221378,cpu_time
45422038,4221379,sync_qpc_time
45422267,4221379,cpu_time
45505354,4221380,sync_qpc_time
45506115,4221380,cpu_time
45588807,4221381,sync_qpc_time
45589101,4221381,cpu_time
45672061,4221382,sync_qpc_time
45672332,4221382,cpu_time
45755465,4221383,sync_qpc_time
45756102,4221383,cpu_time
45838836,4221384,sync_qpc_time
45839072,4221384,cpu_time
45922151,4221385,sync_qpc_time
45922453,4221385,cpu_time
46005451,4221386,sync_qpc_time
46006112,4221386,cpu_time
46088837,4221387,sync_qpc_time
46089181,4221387,cpu_time
46172166,4221388,sync_qpc_time
46172430,4221388,cpu_time
46255465,4221389,sync_qpc_time
46255968,4221389,cpu_time
46338929,4221390,sync_qpc_time
46339188,4221390,cpu_time
46422179,4221391,sync_qpc_time
46422446,4221391,cpu_time
46505459,4221392,sync_qpc_time
46506000,4221392,cpu_time
46588846,4221393,sync_qpc_time
46589642,4221393,cpu_time
46672210,4221394,sync_qpc_time
46672461,4221394,cpu_time
46755571,4221395,sync_qpc_time
46755827,4221395,cpu_time
46839062,4221396,sync_qpc_time
46839341,4221396,cpu_time
46922206,4221397,sync_qpc_time
46922503,4221397,cpu_time
47005592,4221398,sync_qpc_time
47006243,4221398,cpu_time
47088962,4221399,sync_qpc_time
47089208,4221399,cpu_time
47172286,4221400,sync_qpc_time
47173052,4221400,cpu_time
47255647,4221401,sync_qpc_time
47255913,4221401,cpu_time
47338960,4221402,sync_qpc_time
47339161,4221402,cpu_time
47422328,4221403,sync_qpc_time
47422568,4221403,cpu_time
47505704,4221404,sync_qpc_time
47506012,4221404,cpu_time
47589066,4221405,sync_qpc_time
47589330,4221405,cpu_time
47672393,4221406,sync_qpc_time
47672638,4221406,cpu_time
47755740,4221407,sync_qpc_time
47756068,4221407,cpu_time
47839092,4221408,sync_qpc_time
47839545,4221408,cpu_time
47922469,4221409,sync_qpc_time
47923612,4221409,cpu_time
48005788,4221410,sync_qpc_time
48006303,4221410,cpu_time
48089123,4221411,sync_qpc_time
48090403,4221411,cpu_time
48172468,4221412,sync_qpc_time
48172911,4221412,cpu_time
48255817,4221413,sync_qpc_time
48256085,4221413,cpu_time
48339167,4221414,sync_qpc_time
48339414,4221414,cpu_time
48422545,4221415,sync_qpc_time
48422826,4221415,cpu_time
48505849,4221416,sync_qpc_time
48506227,4221416,cpu_time
48589239,4221417,sync_qpc_time
48589500,4221417,cpu_time
48672536,4221418,sync_qpc_time
48672889,4221418,cpu_time
48755888,4221419,sync_qpc_time
48756347,4221419,cpu_time
48839259,4221420,sync_qpc_time
48839549,4221420,cpu_time
48923116,4221421,sync_qpc_time
48923427,4221421,cpu_time
49005956,4221422,sync_qpc_time
49006240,4221422,cpu_time
49089280,4221423,sync_qpc_time
49089543,4221423,cpu_time
49172661,4221424,sync_qpc_time
49172928,4221424,cpu_time
49255974,4221425,sync_qpc_time
49256229,4221425,cpu_time
49339344,4221426,sync_qpc_time
49339615,4221426,cpu_time
49422655,4221427,sync_qpc_time
49422870,4221427,cpu_time
49506038,4221428,sync_qpc_time
49506314,4221428,cpu_time
49589386,4221429,sync_qpc_time
49589780,4221429,cpu_time
49673178,4221430,sync_qpc_time
49673532,4221430,cpu_time
49756125,4221431,sync_qpc_time
49756683,4221431,cpu_time
49839401,4221432,sync_qpc_time
49839648,4221432,cpu_time
49922768,4221433,sync_qpc_time
49923180,4221433,cpu_time
50006088,4221434,sync_qpc_time
50006451,4221434,cpu_time
50089452,4221435,sync_qpc_time
50089710,4221435,cpu_time
50172783,4221436,sync_qpc_time
50173930,4221436,cpu_time
50256148,4221437,sync_qpc_time
50256639,4221437,cpu_time
50339517,4221438,sync_qpc_time
50339803,4221438,cpu_time
50422809,4221439,sync_qpc_time
50423229,4221439,cpu_time
50506214,4221440,sync_qpc_time
50506505,4221440,cpu_time
50589519,4221441,sync_qpc_time
50589926,4221441,cpu_time
50672890,4221442,sync_qpc_time
50673165,4221442,cpu_time
50756201,4221443,sync_qpc_time
50756580,4221443,cpu_time
50839583,4221444,sync_qpc_time
50839856,4221444,cpu_time
50922894,4221445,sync_qpc_time
50923165,4221445,cpu_time
51006249,4221446,sync_qpc_time
51006635,4221446,cpu_time
51089653,4221447,sync_qpc_time
51089930,4221447,cpu_time
51172966,4221448,sync_qpc_time
51173293,4221448,cpu_time
51256453,4221449,sync_qpc_time
51256732,4221449,cpu_time
51339626,4221450,sync_qpc_time
51339889,4221450,cpu_time
51423038,4221451,sync_qpc_time
51423304,4221451,cpu_time
51506305,4221452,sync_qpc_time
51506681,4221452,cpu_time
51589696,4221453,sync_qpc_time
51590006,4221453,cpu_time
51673010,4221454,sync_qpc_time
51673258,4221454,cpu_time
51756359,4221455,sync_qpc_time
51756760,4221455,cpu_time
51839712,4221456,sync_qpc_time
51839975,4221456,cpu_time
51923050,4221457,sync_qpc_time
51923286,4221457,cpu_time
52006436,4221458,sync_qpc_time
52006900,4221458,cpu_time
52089725,4221459,sync_qpc_time
52090099,4221459,cpu_time
52173140,4221460,sync_qpc_time
52173407,4221460,cpu_time
52256420,4221461,sync_qpc_time
52256841,4221461,cpu_time
52339801,4221462,sync_qpc_time
52340061,4221462,cpu_time
52423109,4221463,sync_qpc_time
52423319,4221463,cpu_time
52506476,4221464,sync_qpc_time
52506747,4221464,cpu_time
52589922,4221465,sync_qpc_time
52590229,4221465,cpu_time
52673161,4221466,sync_qpc_time
52675843,4221466,cpu_time
52756512,4221467,sync_qpc_time
52756837,4221467,cpu_time
52839926,4221468,sync_qpc_time
52840257,4221468,cpu_time
52923234,4221469,sync_qpc_time
52923536,4221469,cpu_time
53006546,4221470,sync_qpc_time
53006761,4221470,cpu_time
53089885,4221471,sync_qpc_time
53090154,4221471,cpu_time
53173239,4221472,sync_qpc_time
53173499,4221472,cpu_time
53256586,4221473,sync_qpc_time
53256883,4221473,cpu_time
53339922,4221474,sync_qpc_time
53340150,4221474,cpu_time
53423277,4221475,sync_qpc_time
53423516,4221475,cpu_time
53506614,4221476,sync_qpc_time
53506845,4221476,cpu_time
53589962,4221477,sync_qpc_time
53590423,4221477,cpu_time
53673325,4221478,sync_qpc_time
53673619,4221478,cpu_time
53756658,4221479,sync_qpc_time
53756888,4221479,cpu_time
53840087,4221480,sync_qpc_time
53840429,4221480,cpu_time
53923345,4221481,sync_qpc_time
53923564,4221481,cpu_time
54006753,4221482,sync_qpc_time
54007408,4221482,cpu_time
54090042,4221483,sync_qpc_time
54090467,4221483,cpu_time
54173423,4221484,sync_qpc_time
54173740,4221484,cpu_time
54256754,4221485,sync_qpc_time
54257030,4221485,cpu_time
54340091,4221486,sync_qpc_time
54340486,4221486,cpu_time
54423524,4221487,sync_qpc_time
54424252,4221487,cpu_time
54506762,4221488,sync_qpc_time
54507126,4221488,cpu_time
54590157,4221489,sync_qpc_time
54590455,4221489,cpu_time
54673473,4221490,sync_qpc_time
54673718,4221490,cpu_time
54756813,4221491,sync_qpc_time
54757084,4221491,cpu_time
54840148,4221492,sync_qpc_time
54840551,4221492,cpu_time
54923544,4221493,sync_qpc_time
54923811,4221493,cpu_time
55006857,4221494,sync_qpc_time
55007138,4221494,cpu_time
55090191,4221495,sync_qpc_time
55092446,4221495,cpu_time
55173595,4221496,sync_qpc_time
55173889,4221496,cpu_time
55256962,4221497,sync_qpc_time
55257418,4221497,cpu_time
55340240,4221498,sync_qpc_time
55340523,4221498,cpu_time
55423584,4221499,sync_qpc_time
55423816,4221499,cpu_time
55506923,4221500,sync_qpc_time
55508082,4221500,cpu_time
55590284,4221501,sync_qpc_time
55590532,4221501,cpu_time
55673618,4221502,sync_qpc_time
55674062,4221502,cpu_time
55757040,4221503,sync_qpc_time
55757323,4221503,cpu_time
55840319,4221504,sync_qpc_time
55840555,4221504,cpu_time
55923680,4221505,sync_qpc_time
55923935,4221505,cpu_time
56007022,4221506,sync_qpc_time
56007290,4221506,cpu_time
56090422,4221507,sync_qpc_time
56090726,4221507,cpu_time
56173754,4221508,sync_qpc_time
56174288,4221508,cpu_time
56257143,4221509,sync_qpc_time
56257683,4221509,cpu_time
56340380,4221510,sync_qpc_time
56340789,4221510,cpu_time
56423761,4221511,sync_qpc_time
56424040,4221511,cpu_time
56507096,4221512,sync_qpc_time
56507365,4221512,cpu_time
56590432,4221513,sync_qpc_time
56590671,4221513,cpu_time
56673816,4221514,sync_qpc_time
56674107,4221514,cpu_time
56757158,4221515,sync_qpc_time
56757449,4221515,cpu_time
56840460,4221516,sync_qpc_time
56840709,4221516,cpu_time
56923802,4221517,sync_qpc_time
56924218,4221517,cpu_time
57007161,4221518,sync_qpc_time
57007414,4221518,cpu_time
57090539,4221519,sync_qpc_time
57091006,4221519,cpu_time
57173959,4221520,sync_qpc_time
57174284,4221520,cpu_time
57257210,4221521,sync_qpc_time
57257644,4221521,cpu_time
57340541,4221522,sync_qpc_time
57341066,4221522,cpu_time
57423910,4221523,sync_qpc_time
57424182,4221523,cpu_time
57507356,4221524,sync_qpc_time
57507867,4221524,cpu_time
57590578,4221525,sync_qpc_time
57590824,4221525,cpu_time
57673965,4221526,sync_qpc_time
57674493,4221526,cpu_time
57757286,4221527,sync_qpc_time
57757556,4221527,cpu_time
57840611,4221528,sync_qpc_time
57840846,4221528,cpu_time
57923980,4221529,sync_qpc_time
57924236,4221529,cpu_time
58007318,4221530,sync_qpc_time
58007708,4221530,cpu_time
58090732,4221531,sync_qpc_time
58091061,4221531,cpu_time
58174027,4221532,sync_qpc_time
58174727,4221532,cpu_time
58257353,4221533,sync_qpc_time
58257791,4221533,cpu_time
58340779,4221534,sync_qpc_time
58341075,4221534,cpu_time
58424028,4221535,sync_qpc_time
58424266,4221535,cpu_time
58507407,4221536,sync_qpc_time
58507680,4221536,cpu_time
58590736,4221537,sync_qpc_time
58591111,4221537,cpu_time
58674108,4221538,sync_qpc_time
58674394,4221538,cpu_time
58757423,4221539,sync_qpc_time
58757775,4221539,cpu_time
58840800,4221540,sync_qpc_time
58841079,4221540,cpu_time
58924131,4221541,sync_qpc_time
58924397,4221541,cpu_time
59007473,4221542,sync_qpc_time
59007719,4221542,cpu_time
59090892,4221543,sync_qpc_time
59091169,4221543,cpu_time
59174142,4221544,sync_qpc_time
59174500,4221544,cpu_time
59257528,4221545,sync_qpc_time
59257791,4221545,cpu_time
59340835,4221546,sync_qpc_time
59341214,4221546,cpu_time
59424286,4221547,sync_qpc_time
59424562,4221547,cpu_time
59507530,4221548,sync_qpc_time
59508064,4221548,cpu_time
59590933,4221549,sync_qpc_time
59591205,4221549,cpu_time
59674259,4221550,sync_qpc_time
59674507,4221550,cpu_time
59757582,4221551,sync_qpc_time
59757840,4221551,cpu_time
59840992,4221552,sync_qpc_time
59841750,4221552,cpu_time
59924273,4221553,sync_qpc_time
59924679,4221553,cpu_time
60007629,4221554,sync_qpc_time
60007880,4221554,cpu_time
60091060,4221555,sync_qpc_time
60091360,4221555,cpu_time
60174505,4221556,sync_qpc_time
60175025,4221556,cpu_time
60257662,4221557,sync_qpc_time
60257892,4221557,cpu_time
60341013,4221558,sync_qpc_time
60341260,4221558,cpu_time
60424380,4221559,sync_qpc_time
60424623,4221559,cpu_time
60507707,4221560,sync_qpc_time
60507961,4221560,cpu_time
60591135,4221561,sync_qpc_time
60591403,4221561,cpu_time
60674373,4221562,sync_qpc_time
60674742,4221562,cpu_time
60757763,4221563,sync_qpc_time
60758050,4221563,cpu_time
60841092,4221564,sync_qpc_time
60841360,4221564,cpu_time
60924464,4221565,sync_qpc_time
60924738,4221565,cpu_time
61007766,4221566,sync_qpc_time
61008158,4221566,cpu_time
61091166,4221567,sync_qpc_time
61091451,4221567,cpu_time
61174454,4221568,sync_qpc_time
61174913,4221568,cpu_time
61257831,4221569,sync_qpc_time
61258101,4221569,cpu_time
61341185,4221570,sync_qpc_time
61341455,4221570,cpu_time
61424568,4221571,sync_qpc_time
61424825,4221571,cpu_time
61507906,4221572,sync_qpc_time
61508212,4221572,cpu_time
61591181,4221573,sync_qpc_time
61591552,4221573,cpu_time
61674563,4221574,sync_qpc_time
61674866,4221574,cpu_time
61757881,4221575,sync_qpc_time
61758248,4221575,cpu_time
61841264,4221576,sync_qpc_time
61841678,4221576,cpu_time
61924586,4221577,sync_qpc_time
61924847,4221577,cpu_time
62007952,4221578,sync_qpc_time
62008192,4221578,cpu_time
62091288,4221579,sync_qpc_time
62091565,4221579,cpu_time
62174613,4221580,sync_qpc_time
62174996,4221580,cpu_time
62258011,4221581,sync_qpc_time
62258279,4221581,cpu_time
62341301,4221582,sync_qpc_time
62341719,4221582,cpu_time
62424699,4221583,sync_qpc_time
62424998,4221583,cpu_time
62507991,4221584,sync_qpc_time
62508399,4221584,cpu_time
62591398,4221585,sync_qpc_time
62591661,4221585,cpu_time
62674683,4221586,sync_qpc_time
62674903,4221586,cpu_time
62758058,4221587,sync_qpc_time
62758356,4221587,cpu_time
62841444,4221588,sync_qpc_time
62842922,4221588,cpu_time
62924741,4221589,sync_qpc_time
62924992,4221589,cpu_time
63008100,4221590,sync_qpc_time
63008364,4221590,cpu_time
63091428,4221591,sync_qpc_time
63091683,4221591,cpu_time
63174797,4221592,sync_qpc_time
63175049,4221592,cpu_time
63258116,4221593,sync_qpc_time
63258340,4221593,cpu_time
63341471,4221594,sync_qpc_time
63341722,4221594,cpu_time
63424804,4221595,sync_qpc_time
63425029,4221595,cpu_time
63508180,4221596,sync_qpc_time
63508463,4221596,cpu_time
63591581,4221597,sync_qpc_time
63591902,4221597,cpu_time
63674856,4221598,sync_qpc_time
63675333,4221598,cpu_time
63758270,4221599,sync_qpc_time
63758549,4221599,cpu_time
63841543,4221600,sync_qpc_time
63841770,4221600,cpu_time
63924910,4221601,sync_qpc_time
63925267,4221601,cpu_time
64008237,4221602,sync_qpc_time
64008497,4221602,cpu_time
64091598,4221603,sync_qpc_time
64091850,4221603,cpu_time
64174927,4221604,sync_qpc_time
64175220,4221604,cpu_time
64258291,4221605,sync_qpc_time
64258565,4221605,cpu_time
64341646,4221606,sync_qpc_time
64342653,4221606,cpu_time
64424982,4221607,sync_qpc_time
64425265,4221607,cpu_time
64508322,4221608,sync_qpc_time
64508570,4221608,cpu_time
64591656,4221609,sync_qpc_time
64591898,4221609,cpu_time
64675065,4221610,sync_qpc_time
64675345,4221610,cpu_time
64758334,4221611,sync_qpc_time
64758755,4221611,cpu_time
64841723,4221612,sync_qpc_time
64841976,4221612,cpu_time
64925044,4221613,sync_qpc_time
64925287,4221613,cpu_time
65008509,4221614,sync_qpc_time
65008856,4221614,cpu_time
65091736,4221615,sync_qpc_time
65092389,4221615,cpu_time
65175077,4221616,sync_qpc_time
65175520,4221616,cpu_time
65258454,4221617,sync_qpc_time
65258758,4221617,cpu_time
65341774,4221618,sync_qpc_time
65342063,4221618,cpu_time
65425196,4221619,sync_qpc_time
65425502,4221619,cpu_time
65508494,4221620,sync_qpc_time
65508891,4221620,cpu_time
65591837,4221621,sync_qpc_time
65592091,4221621,cpu_time
65675144,4221622,sync_qpc_time
65675563,4221622,cpu_time
65758523,4221623,sync_qpc_time
65758851,4221623,cpu_time
65841856,4221624,sync_qpc_time
65842278,4221624,cpu_time
65925200,4221625,sync_qpc_time
65925458,4221625,cpu_time
66008569,4221626,sync_qpc_time
66008845,4221626,cpu_time
66091875,4221627,sync_qpc_time
66092309,4221627,cpu_time
66175301,4221628,sync_qpc_time
66175580,4221628,cpu_time
66258561,4221629,sync_qpc_time
66258985,4221629,cpu_time
66341962,4221630,sync_qpc_time
66342254,4221630,cpu_time
66425255,4221631,sync_qpc_time
66425700,4221631,cpu_time
66508631,4221632,sync_qpc_time
66509067,4221632,cpu_time
66591951,4221633,sync_qpc_time
66592379,4221633,cpu_time
66675345,4221634,sync_qpc_time
66675629,4221634,cpu_time
66759209,4221635,sync_qpc_time
66759582,4221635,cpu_time
66842002,4221636,sync_qpc_time
66842253,4221636,cpu_time
66925392,4221637,sync_qpc_time
66925666,4221637,cpu_time
67008693,4221638,sync_qpc_time
67008959,4221638,cpu_time
67092116,4221639,sync_qpc_time
67092437,4221639,cpu_time
67175373,4221640,sync_qpc_time
67175842,4221640,cpu_time
67258736,4221641,sync_qpc_time
67258980,4221641,cpu_time
67342064,4221642,sync_qpc_time
67342510,4221642,cpu_time
67425434,4221643,sync_qpc_time
67425699,4221643,cpu_time
67508764,4221644,sync_qpc_time
67509023,4221644,cpu_time
67592119,4221645,sync_qpc_time
67592625,4221645,cpu_time
67675510,4221646,sync_qpc_time
67675769,4221646,cpu_time
67758866,4221647,sync_qpc_time
67759410,4221647,cpu_time
67842181,4221648,sync_qpc_time
67842437,4221648,cpu_time
67925495,4221649,sync_qpc_time
67925766,4221649,cpu_time
68008862,4221650,sync_qpc_time
68009155,4221650,cpu_time
68092174,4221651,sync_qpc_time
68092604,4221651,cpu_time
68175620,4221652,sync_qpc_time
68175890,4221652,cpu_time
68258883,4221653,sync_qpc_time
68259130,4221653,cpu_time
68342245,4221654,sync_qpc_time
68342672,4221654,cpu_time
68425667,4221655,sync_qpc_time
68425963,4221655,cpu_time
68508966,4221656,sync_qpc_time
68509238,4221656,cpu_time
68592364,4221657,sync_qpc_time
68592683,4221657,cpu_time
68675611,4221658,sync_qpc_time
68675856,4221658,cpu_time
68759121,4221659,sync_qpc_time
68759691,4221659,cpu_time
68842295,4221660,sync_qpc_time
68842733,4221660,cpu_time
68925675,4221661,sync_qpc_time
68926020,4221661,cpu_time
69009011,4221662,sync_qpc_time
69009366,4221662,cpu_time
69092337,4221663,sync_qpc_time
69092768,4221663,cpu_time
69175736,4221664,sync_qpc_time
69175987,4221664,cpu_time
69259042,4221665,sync_qpc_time
69259303,4221665,cpu_time
69342417,4221666,sync_qpc_time
69342677,4221666,cpu_time
69425719,4221667,sync_qpc_time
69426138,4221667,cpu_time
69509102,4221668,sync_qpc_time
69509364,4221668,cpu_time
69592405,4221669,sync_qpc_time
69592801,4221669,cpu_time
69675799,4221670,sync_qpc_time
69676065,4221670,cpu_time
69759146,4221671,sync_qpc_time
69759445,4221671,cpu_time
69842469,4221672,sync_qpc_time
69842746,4221672,cpu_time
69925833,4221673,sync_qpc_time
69926077,4221673,cpu_time
70009158,4221674,sync_qpc_time
70009418,4221674,cpu_time
70092582,4221675,sync_qpc_time
70092894,4221675,cpu_time
70175836,4221676,sync_qpc_time
70176085,4221676,cpu_time
70259227,4221677,sync_qpc_time
70259516,4221677,cpu_time
70342527,4221678,sync_qpc_time
70342947,4221678,cpu_time
70425910,4221679,sync_qpc_time
70426179,4221679,cpu_time
70509227,4221680,sync_qpc_time
70509459,4221680,cpu_time
70592697,4221681,sync_qpc_time
70593096,4221681,cpu_time
70675912,4221682,sync_qpc_time
70676171,4221682,cpu_time
70759351,4221683,sync_qpc_time
70759685,4221683,cpu_time
70842662,4221684,sync_qpc_time
70842964,4221684,cpu_time
70925951,4221685,sync_qpc_time
70926449,4221685,cpu_time
71009402,4221686,sync_qpc_time
71009690,4221686,cpu_time
71092654,4221687,sync_qpc_time
71092879,4221687,cpu_time
71175987,4221688,sync_qpc_time
71176245,4221688,cpu_time
71259347,4221689,sync_qpc_time
71259592,4221689,cpu_time
71342723,4221690,sync_qpc_time
71342996,4221690,cpu_time
71426066,4221691,sync_qpc_time
71426323,4221691,cpu_time
71509479,4221692,sync_qpc_time
71509945,4221692,cpu_time
71593274,4221693,sync_qpc_time
71593550,4221693,cpu_time
71676141,4221694,sync_qpc_time
71676619,4221694,cpu_time
71759482,4221695,sync_qpc_time
71760077,4221695,cpu_time
71842771,4221696,sync_qpc_time
71843008,4221696,cpu_time
71926192,4221697,sync_qpc_time
71926502,4221697,cpu_time
72009460,4221698,sync_qpc_time
72009700,4221698,cpu_time
72092825,4221699,sync_qpc_time
72093091,4221699,cpu_time
72176137,4221700,sync_qpc_time
72176553,4221700,cpu_time
72259514,4221701,sync_qpc_time
72259792,4221701,cpu_time
72342882,4221702,sync_qpc_time
72343137,4221702,cpu_time
72426199,4221703,sync_qpc_time
72426474,4221703,cpu_time
72509551,4221704,sync_qpc_time
72509979,4221704,cpu_time
72592880,4221705,sync_qpc_time
72593135,4221705,cpu_time
72676245,4221706,sync_qpc_time
72676522,4221706,cpu_time
72759563,4221707,sync_qpc_time
72759970,4221707,cpu_time
72842939,4221708,sync_qpc_time
72843301,4221708,cpu_time
72926250,4221709,sync_qpc_time
72926662,4221709,cpu_time
73009614,4221710,sync_qpc_time
73009873,4221710,cpu_time
73093126,4221711,sync_qpc_time
73093511,4221711,cpu_time
73176310,4221712,sync_qpc_time
73176583,4221712,cpu_time
73259685,4221713,sync_qpc_time
73259958,4221713,cpu_time
73342981,4221714,sync_qpc_time
73343419,4221714,cpu_time
73426347,4221715,sync_qpc_time
73426617,4221715,cpu_time
73509680,4221716,sync_qpc_time
73509918,4221716,cpu_time
73593061,4221717,sync_qpc_time
73593346,4221717,cpu_time
73676365,4221718,sync_qpc_time
73676787,4221718,cpu_time
73759735,4221719,sync_qpc_time
73760074,4221719,cpu_time
73843078,4221720,sync_qpc_time
73843338,4221720,cpu_time
73926427,4221721,sync_qpc_time
73926690,4221721,cpu_time
74009839,4221722,sync_qpc_time
74010119,4221722,cpu_time
74093113,4221723,sync_qpc_time
74093367,4221723,cpu_time
74176459,4221724,sync_qpc_time
74176722,4221724,cpu_time
74259787,4221725,sync_qpc_time
74260226,4221725,cpu_time
74343176,4221726,sync_qpc_time
74343459,4221726,cpu_time
74426481,4221727,sync_qpc_time
74426717,4221727,cpu_time
74509933,4221728,sync_qpc_time
74510275,4221728,cpu_time
74593193,4221729,sync_qpc_time
74594351,4221729,cpu_time
74676533,4221730,sync_qpc_time
74676777,4221730,cpu_time
74759944,4221731,sync_qpc_time
74760214,4221731,cpu_time
74843221,4221732,sync_qpc_time
74843673,4221732,cpu_time
74926586,4221733,sync_qpc_time
74926829,4221733,cpu_time
75009925,4221734,sync_qpc_time
75010153,4221734,cpu_time
75093255,4221735,sync_qpc_time
75093501,4221735,cpu_time
75176614,4221736,sync_qpc_time
75177009,4221736,cpu_time
75259974,4221737,sync_qpc_time
75260236,4221737,cpu_time
75343299,4221738,sync_qpc_time
75343566,4221738,cpu_time
75426740,4221739,sync_qpc_time
75427179,4221739,cpu_time
75510012,4221740,sync_qpc_time
75510261,4221740,cpu_time
75593334,4221741,sync_qpc_time
75593741,4221741,cpu_time
75676693,4221742,sync_qpc_time
75676977,4221742,cpu_time
75760021,4221743,sync_qpc_time
75760437,4221743,cpu_time
75843409,4221744,sync_qpc_time
75843664,4221744,cpu_time
75926711,4221745,sync_qpc_time
75927126,4221745,cpu_time
